topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
small_world,9,0.2,500,48,False,0.195297,0.915323,0.706005,0.341921,0.273503,0.786949,0.143111,0.657987,0.605281,0.141858,3.7e-05,3.7804,3.5667,291,109
small_world,9,0.2,1000,48,False,0.191032,0.953341,0.705717,0.340306,0.270455,0.914504,0.14449,0.658162,0.608657,0.142158,-0.012151,3.7798,3.3628,303,112
small_world,10,0.2,500,48,False,0.19654,0.920167,0.705823,0.339721,0.263495,0.806533,0.133245,0.659028,0.582904,0.144389,-0.008373,3.7729,3.4884,279,111
small_world,10,0.2,1000,48,False,0.180803,0.93738,0.704148,0.342086,0.264594,0.807109,0.125977,0.658435,0.605188,0.142251,-0.00715,3.7887,3.5115,277,105
von_neumann,1,0.3,500,48,False,0.196444,0.95462,0.725588,0.338351,0.220903,0.762195,0.136439,0.658506,0.584083,0.229624,-0.005727,3.7753,3.3419,285,124
von_neumann,1,0.3,1000,48,False,0.184335,0.96642,0.711135,0.335593,0.221528,0.814635,0.128025,0.659135,0.579311,0.229999,-0.010246,3.7571,3.289,264,110
von_neumann,2,0.3,500,48,False,0.181441,0.935927,0.704047,0.339384,0.22273,0.830527,0.109677,0.658221,0.580788,0.230705,0.00199,3.7855,3.248,265,104
von_neumann,2,0.3,1000,48,False,0.191399,0.965273,0.703112,0.333678,0.219725,0.832337,0.122988,0.658966,0.581035,0.229552,-0.02229,3.7541,3.1759,279,105
von_neumann,3,0.3,500,48,False,0.180586,0.975408,0.707912,0.348521,0.220353,0.815578,0.106891,0.658965,0.588447,0.230779,-0.003113,3.8055,3.2473,282,112
von_neumann,3,0.3,1000,48,False,0.18214,0.961973,0.699978,0.336675,0.22171,0.760823,0.120111,0.659059,0.588124,0.231233,-0.01065,3.7685,3.3319,268,101
von_neumann,4,0.3,500,48,False,0.18491,0.941941,0.709407,0.347139,0.220348,0.792145,0.129476,0.65847,0.583972,0.230839,-0.007563,3.8059,3.3153,281,118
von_neumann,4,0.3,1000,48,False,0.188896,0.971962,0.695756,0.340184,0.222409,0.751029,0.143551,0.659222,0.590484,0.229322,0.009975,3.7737,3.3999,266,103
von_neumann,5,0.3,500,48,False,0.199626,0.943032,0.711649,0.337774,0.215542,0.783661,0.130335,0.659577,0.583606,0.231223,0.016427,3.7672,3.2735,277,107
von_neumann,5,0.3,1000,48,False,0.187679,0.951029,0.722268,0.346038,0.216238,0.845761,0.134903,0.658344,0.583362,0.230973,-0.003865,3.7999,3.1853,271,129
von_neumann,6,0.3,500,48,False,0.190032,0.925629,0.70988,0.33248,0.219574,0.691568,0.118768,0.657792,0.586579,0.229171,0.021984,3.7513,3.4759,253,104
