K,seed,noise,tick,size,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err
6,18,0.3,1000,24,0.152177,0.938287,0.708118,0.35428,0.36406,0.812766,0.154405,0.653982,0.578696,0.117188
6,19,0.3,1000,24,0.200678,0.935299,0.711159,0.353307,0.377399,0.840644,0.190286,0.658083,0.554017,0.121947
6,20,0.3,1000,24,0.168245,0.884382,0.712424,0.360814,0.371327,0.80147,0.163314,0.657701,0.578682,0.11723
7,1,0.3,1000,24,0.192334,0.912373,0.676578,0.318735,0.399568,0.835399,0.187757,0.658357,0.597241,0.104059
7,2,0.3,1000,24,0.18929,0.925983,0.699924,0.331652,0.393498,0.809807,0.173774,0.660005,0.586285,0.102575
7,3,0.3,1000,24,0.182518,0.927465,0.676073,0.328227,0.37412,0.764686,0.181567,0.658477,0.615393,0.104801
7,4,0.3,1000,24,0.19228,0.906246,0.68837,0.326261,0.382075,0.810188,0.176501,0.660015,0.587671,0.102189
7,5,0.3,1000,24,0.164522,0.859672,0.693795,0.348748,0.376723,0.826978,0.173155,0.6562,0.579713,0.105018
7,6,0.3,1000,24,0.191452,0.87573,0.695448,0.329668,0.387901,0.923965,0.187081,0.659946,0.590174,0.106166
7,7,0.3,1000,24,0.196229,0.906238,0.740217,0.343964,0.400995,0.843841,0.183992,0.659967,0.603203,0.102428
7,8,0.3,1000,24,0.179406,0.883029,0.678608,0.323008,0.393494,0.906433,0.16996,0.655589,0.604137,0.101575
7,9,0.3,1000,24,0.17907,0.956458,0.711714,0.356853,0.38102,0.831601,0.166075,0.659089,0.57599,0.102399
7,10,0.3,1000,24,0.167039,0.941732,0.689427,0.352348,0.383689,0.813975,0.153813,0.657229,0.596305,0.106246
7,11,0.3,1000,24,0.185522,0.951285,0.694315,0.339246,0.386695,0.839786,0.187644,0.656514,0.594615,0.101183
7,12,0.3,1000,24,0.194542,0.89583,0.700579,0.33269,0.38369,0.835967,0.185327,0.657873,0.57068,0.105184
7,13,0.3,1000,24,0.18952,0.879051,0.68694,0.341528,0.391431,0.777206,0.187315,0.658849,0.588622,0.104407
7,14,0.3,1000,24,0.161839,0.918131,0.712069,0.356515,0.391641,0.807096,0.148989,0.65481,0.61932,0.100606
7,15,0.3,1000,24,0.204276,0.910641,0.699664,0.322317,0.386408,0.813915,0.199637,0.659761,0.573103,0.108362
7,16,0.3,1000,24,0.206709,0.981068,0.696339,0.340772,0.388375,0.809108,0.199235,0.658766,0.588388,0.101769
7,17,0.3,1000,24,0.163096,0.914754,0.695662,0.345483,0.38202,0.774174,0.167189,0.656194,0.614653,0.103034
7,18,0.3,1000,24,0.196465,0.91311,0.674199,0.319715,0.3775,0.808364,0.202514,0.659942,0.623992,0.100329
7,19,0.3,1000,24,0.207181,0.872234,0.696958,0.333354,0.394568,0.896736,0.199018,0.659548,0.574147,0.106997
7,20,0.3,1000,24,0.196949,0.943742,0.732558,0.33666,0.382017,0.927168,0.18668,0.658907,0.609036,0.10305
8,1,0.3,1000,24,0.192796,0.935221,0.71361,0.336935,0.398293,0.841832,0.19399,0.659688,0.596048,0.090845
8,2,0.3,1000,24,0.196827,0.923612,0.703488,0.325258,0.389071,0.797027,0.185991,0.659524,0.607805,0.088731
8,3,0.3,1000,24,0.199465,0.906434,0.701587,0.336098,0.399318,0.895178,0.193853,0.656459,0.605842,0.093094
8,4,0.3,1000,24,0.191143,0.943349,0.695365,0.328268,0.392875,0.859007,0.196394,0.658973,0.594789,0.095314
8,5,0.3,1000,24,0.192109,0.920292,0.695777,0.327887,0.399763,0.862299,0.189408,0.659459,0.601971,0.092667
8,6,0.3,1000,24,0.178417,0.861719,0.687594,0.325347,0.392791,0.858173,0.169366,0.659134,0.590836,0.09553
8,7,0.3,1000,24,0.164598,0.892333,0.687295,0.341287,0.38119,0.776973,0.154896,0.658815,0.608007,0.094304
8,8,0.3,1000,24,0.147289,0.898217,0.676866,0.355609,0.381639,0.916282,0.139239,0.657755,0.624186,0.0906
8,9,0.3,1000,24,0.183912,0.905574,0.701328,0.340924,0.381785,0.770613,0.173579,0.658791,0.594202,0.091711
8,10,0.3,1000,24,0.190319,0.928598,0.716602,0.346815,0.377113,0.784265,0.17535,0.657836,0.586952,0.092768
8,11,0.3,1000,24,0.200941,0.896875,0.700821,0.336023,0.401646,0.805953,0.196818,0.659146,0.591734,0.094236
8,12,0.3,1000,24,0.19291,0.914186,0.713981,0.339402,0.397634,0.811749,0.18102,0.659674,0.618101,0.092929
8,13,0.3,1000,24,0.178731,0.923009,0.706596,0.347235,0.402527,0.817749,0.17675,0.658787,0.601243,0.09248
8,14,0.3,1000,24,0.190575,0.857455,0.678112,0.333208,0.393051,0.854282,0.184588,0.656734,0.61283,0.089193
8,15,0.3,1000,24,0.220161,0.928667,0.71527,0.342745,0.405185,0.860405,0.218344,0.658641,0.586574,0.097456
8,16,0.3,1000,24,0.17164,0.954482,0.677899,0.332227,0.386215,0.784379,0.16429,0.659938,0.606534,0.089118
8,17,0.3,1000,24,0.166504,0.873812,0.672924,0.341963,0.402871,0.849447,0.170126,0.656811,0.614914,0.094367
8,18,0.3,1000,24,0.191226,0.891512,0.723524,0.353545,0.398872,0.789676,0.188714,0.656878,0.612482,0.088467
8,19,0.3,1000,24,0.225229,0.941027,0.691029,0.328031,0.409869,0.861348,0.220604,0.657561,0.58077,0.096208
8,20,0.3,1000,24,0.172426,0.864789,0.697774,0.335573,0.385216,0.878095,0.1762,0.659887,0.599342,0.093397
9,1,0.3,1000,24,0.163947,0.878516,0.690378,0.350907,0.389488,0.867892,0.152086,0.657838,0.618979,0.083427
9,2,0.3,1000,24,0.168237,0.907794,0.700611,0.342023,0.405076,0.890751,0.165437,0.657091,0.606633,0.082113
9,3,0.3,1000,24,0.166772,0.898657,0.684692,0.340324,0.395894,0.873133,0.159186,0.658853,0.606471,0.084523
9,4,0.3,1000,24,0.176331,0.971991,0.727498,0.343801,0.398706,0.829726,0.173038,0.658551,0.60033,0.085898
9,5,0.3,1000,24,0.149557,0.914903,0.675209,0.364458,0.395258,0.858206,0.137222,0.657226,0.613743,0.083698
9,6,0.3,1000,24,0.194015,0.922831,0.733061,0.345971,0.391027,0.845302,0.182013,0.657823,0.591084,0.087036
9,7,0.3,1000,24,0.187841,0.854558,0.684138,0.347056,0.397649,0.883915,0.17791,0.65946,0.619971,0.086497
9,8,0.3,1000,24,0.193621,0.877735,0.686889,0.333943,0.38722,0.862861,0.193385,0.656393,0.62453,0.082851
9,9,0.3,1000,24,0.166525,0.912062,0.694765,0.344224,0.386224,0.831055,0.166143,0.656327,0.614269,0.080612
9,10,0.3,1000,24,0.167355,0.923023,0.733845,0.346911,0.380599,0.846708,0.144545,0.659586,0.60447,0.085155
9,11,0.3,1000,24,0.201809,0.923696,0.698186,0.334493,0.404303,0.84031,0.199342,0.661407,0.581431,0.084488
9,12,0.3,1000,24,0.186217,0.878994,0.693651,0.336403,0.392902,0.913409,0.175681,0.658172,0.60781,0.08522
9,13,0.3,1000,24,0.180955,0.94869,0.715094,0.343809,0.388354,0.813411,0.172117,0.656902,0.620014,0.085507
9,14,0.3,1000,24,0.168859,0.91481,0.666245,0.334691,0.394387,0.847537,0.155619,0.656752,0.622938,0.08349
9,15,0.3,1000,24,0.210361,0.894045,0.699068,0.333176,0.404568,0.788831,0.195699,0.65746,0.597125,0.090411
9,16,0.3,1000,24,0.205034,0.917502,0.69688,0.333941,0.409991,0.775173,0.203401,0.660888,0.600429,0.080775
9,17,0.3,1000,24,0.205119,0.913192,0.694961,0.336995,0.412518,0.847907,0.204624,0.657838,0.624842,0.085344
9,18,0.3,1000,24,0.18581,0.874459,0.71467,0.352007,0.391423,0.937912,0.185515,0.657089,0.627905,0.080771
9,19,0.3,1000,24,0.210201,0.924733,0.72583,0.335783,0.40418,0.824305,0.213417,0.656096,0.574995,0.090651
9,20,0.3,1000,24,0.17419,0.92901,0.657113,0.338305,0.399897,0.800451,0.165323,0.658568,0.611681,0.080612
10,1,0.3,1000,24,0.188341,0.941003,0.717746,0.339348,0.405181,0.886848,0.192275,0.657073,0.627636,0.078057
10,2,0.3,1000,24,0.195265,0.882222,0.678392,0.32041,0.408109,0.871168,0.195276,0.659311,0.617955,0.074934
10,3,0.3,1000,24,0.178806,0.895622,0.669541,0.338811,0.395551,0.817519,0.181931,0.657359,0.622759,0.077808
10,4,0.3,1000,24,0.177394,0.854854,0.727247,0.356348,0.405647,0.889398,0.169166,0.658245,0.601382,0.082868
10,5,0.3,1000,24,0.16752,0.909663,0.691205,0.339147,0.401124,0.807734,0.165057,0.65963,0.615656,0.07978
10,6,0.3,1000,24,0.200509,0.879497,0.686805,0.339069,0.397624,0.841988,0.183567,0.658232,0.59808,0.081758
10,7,0.3,1000,24,0.200246,0.937211,0.712144,0.34417,0.419029,0.869033,0.189678,0.656404,0.615331,0.077166
10,8,0.3,1000,24,0.183953,0.853558,0.705661,0.35405,0.39939,0.859772,0.169931,0.658809,0.620972,0.074013
10,9,0.3,1000,24,0.185123,0.948794,0.699087,0.346297,0.39869,0.860494,0.184329,0.659387,0.602856,0.075538
10,10,0.3,1000,24,0.202164,0.928659,0.721426,0.332305,0.393969,0.936248,0.175589,0.658311,0.581343,0.082111
10,11,0.3,1000,24,0.176432,0.959283,0.702029,0.335345,0.405936,0.849636,0.169457,0.65969,0.626905,0.076874
10,12,0.3,1000,24,0.203628,0.923168,0.701546,0.348113,0.408883,0.895401,0.194845,0.655621,0.591999,0.078784
10,13,0.3,1000,24,0.199101,0.858854,0.704332,0.341256,0.411361,0.862745,0.193864,0.659097,0.616952,0.079127
10,14,0.3,1000,24,0.179524,0.873053,0.70452,0.324764,0.396205,0.822814,0.17446,0.657475,0.631756,0.076185
10,15,0.3,1000,24,0.185169,0.873208,0.706183,0.345159,0.40782,0.808883,0.186986,0.658599,0.608165,0.078327
10,16,0.3,1000,24,0.194074,0.889684,0.696974,0.344251,0.414299,0.888318,0.182721,0.659058,0.598246,0.076174
10,17,0.3,1000,24,0.158244,0.869777,0.652457,0.333146,0.402788,0.878059,0.15344,0.659106,0.633682,0.074747
10,18,0.3,1000,24,0.179356,0.834998,0.7099,0.336207,0.410918,0.86195,0.181227,0.657988,0.607962,0.074876
10,19,0.3,1000,24,0.199318,0.908071,0.732234,0.343191,0.416022,0.838901,0.181096,0.660196,0.580406,0.083038
10,20,0.3,1000,24,0.149116,0.962513,0.66116,0.356589,0.392448,0.794302,0.13795,0.66032,0.625778,0.076514
11,1,0.3,1000,24,0.165915,0.90504,0.703352,0.333518,0.396808,0.821843,0.154978,0.656445,0.625243,0.070255
11,2,0.3,1000,24,0.169676,0.864885,0.69173,0.333515,0.402791,0.81279,0.169503,0.660024,0.629539,0.071318
11,3,0.3,1000,24,0.172501,0.936724,0.677631,0.33135,0.392182,0.832541,0.169205,0.656101,0.611053,0.075345
11,4,0.3,1000,24,0.18172,0.898557,0.672589,0.34517,0.408071,0.767449,0.174396,0.657591,0.59067,0.083451
11,5,0.3,1000,24,0.183297,0.891912,0.708432,0.344873,0.406953,0.786251,0.168136,0.658575,0.621975,0.074583
11,6,0.3,1000,24,0.18754,0.944526,0.657472,0.329181,0.410293,0.901418,0.16639,0.658248,0.614496,0.07396
11,7,0.3,1000,24,0.175927,0.880079,0.697531,0.334607,0.392847,0.829684,0.167766,0.65676,0.61681,0.071063
11,8,0.3,1000,24,0.178338,0.91334,0.690114,0.349703,0.395896,0.837275,0.177829,0.659703,0.621064,0.072302
11,9,0.3,1000,24,0.158204,0.952814,0.724604,0.337215,0.390683,0.882665,0.153541,0.660084,0.616596,0.070793
11,10,0.3,1000,24,0.197967,0.9602,0.720093,0.342663,0.391892,0.883063,0.169851,0.656841,0.602639,0.074514
11,11,0.3,1000,24,0.184271,0.911881,0.712264,0.347527,0.404849,0.826432,0.171703,0.656599,0.614219,0.073484
11,12,0.3,1000,24,0.179625,0.881115,0.721676,0.343193,0.412897,0.841296,0.17547,0.657686,0.613705,0.073721
11,13,0.3,1000,24,0.195897,0.93637,0.698161,0.336917,0.408042,0.863781,0.189036,0.658127,0.597517,0.075936
11,14,0.3,1000,24,0.241612,0.878156,0.729125,0.325295,0.389981,0.796761,0.226048,0.657942,0.589227,0.074183
11,15,0.3,1000,24,0.189102,0.904186,0.695685,0.335089,0.413844,0.791206,0.179223,0.65809,0.620945,0.07435
11,16,0.3,1000,24,0.172426,0.956144,0.68856,0.345168,0.405665,0.877555,0.163796,0.658599,0.634528,0.067979
11,17,0.3,1000,24,0.179792,0.886704,0.691834,0.340808,0.405996,0.932212,0.173743,0.662073,0.632398,0.072934
11,18,0.3,1000,24,0.174546,0.894631,0.708367,0.346444,0.401326,0.822162,0.173126,0.657352,0.616177,0.072523
11,19,0.3,1000,24,0.219059,0.936504,0.755343,0.339742,0.411205,0.857674,0.214354,0.659172,0.607594,0.075228
11,20,0.3,1000,24,0.167367,0.885138,0.655725,0.335916,0.400461,0.814874,0.164527,0.657624,0.634965,0.070601
12,1,0.3,1000,24,0.200265,0.89987,0.711623,0.334926,0.405908,0.815295,0.197515,0.657669,0.606845,0.066345
12,2,0.3,1000,24,0.200951,0.920031,0.736909,0.346414,0.41383,0.808969,0.192055,0.661198,0.617095,0.065767
12,3,0.3,1000,24,0.161366,0.892819,0.675957,0.369092,0.393233,0.852686,0.161809,0.657804,0.620132,0.072508
12,4,0.3,1000,24,0.174351,0.913787,0.694373,0.347595,0.414734,0.817994,0.174945,0.657022,0.609578,0.072376
12,5,0.3,1000,24,0.154205,0.847691,0.685717,0.353671,0.412187,0.822381,0.146476,0.659804,0.639092,0.069522
12,6,0.3,1000,24,0.183928,0.877376,0.663654,0.328102,0.393059,0.862561,0.176813,0.658289,0.604796,0.06839
12,7,0.3,1000,24,0.204581,0.910312,0.716613,0.332724,0.408602,0.857773,0.195582,0.660278,0.61421,0.067913
12,8,0.3,1000,24,0.171059,0.912834,0.686126,0.348532,0.401706,0.878646,0.163861,0.655845,0.611909,0.071667
12,9,0.3,1000,24,0.179494,0.939625,0.716851,0.366708,0.410258,0.795691,0.172708,0.658898,0.608964,0.067418
12,10,0.3,1000,24,0.186793,0.9017,0.665502,0.33712,0.387077,0.798901,0.163912,0.660503,0.610201,0.071699
12,11,0.3,1000,24,0.181615,0.899032,0.713369,0.333667,0.411911,0.855717,0.176338,0.658574,0.62307,0.065509
12,12,0.3,1000,24,0.178152,0.931486,0.684509,0.335829,0.404426,0.885464,0.178884,0.657984,0.620806,0.068521
12,13,0.3,1000,24,0.213479,0.857801,0.691277,0.320092,0.411701,0.886152,0.215258,0.658478,0.617336,0.072818
12,14,0.3,1000,24,0.185603,0.894164,0.70579,0.336092,0.402341,0.879814,0.178422,0.657746,0.623343,0.071016
12,15,0.3,1000,24,0.165882,0.905512,0.684666,0.344342,0.420413,0.861686,0.160762,0.656568,0.63794,0.066243
12,16,0.3,1000,24,0.197939,0.969974,0.716085,0.347493,0.413225,0.868939,0.185338,0.658347,0.61267,0.066852
12,17,0.3,1000,24,0.128832,0.952258,0.670035,0.353226,0.397275,0.823683,0.135367,0.657211,0.640426,0.071575
12,18,0.3,1000,24,0.178458,0.906974,0.705436,0.353335,0.403474,0.844286,0.173483,0.658253,0.63185,0.067558
12,19,0.3,1000,24,0.217043,0.827586,0.695477,0.328147,0.410163,0.834088,0.213934,0.658537,0.616767,0.070683
12,20,0.3,1000,24,0.183513,0.921132,0.700228,0.334645,0.40092,0.831103,0.181878,0.657545,0.617633,0.06672
