topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
small_world,8,0.12,500,48,False,0.181585,0.927797,0.71014,0.339961,0.28394,0.848661,0.136922,0.657788,0.652294,0.089733,-0.005301,3.7793,3.5264,281,111
small_world,8,0.12,1000,48,False,0.186561,0.94747,0.704022,0.348184,0.275455,0.817551,0.144317,0.657527,0.656196,0.088451,-0.010159,3.8031,3.4842,283,109
small_world,9,0.12,500,48,False,0.197496,0.93418,0.702919,0.338349,0.283414,0.791151,0.148821,0.657945,0.659817,0.088829,-0.0076,3.77,3.571,284,105
small_world,9,0.12,1000,48,False,0.193165,0.948837,0.708445,0.338561,0.280345,0.779466,0.146393,0.658303,0.661123,0.089306,-0.003159,3.7721,3.5865,304,110
small_world,10,0.12,500,48,False,0.198153,0.92672,0.706648,0.342905,0.275301,0.899746,0.138412,0.659015,0.63803,0.090235,-0.009522,3.7712,3.3638,279,109
small_world,10,0.12,1000,48,False,0.180172,0.949579,0.690399,0.341131,0.274182,0.912237,0.128535,0.65817,0.661567,0.089021,0.001021,3.7865,3.3633,284,97
von_neumann,1,0.2,500,48,False,0.196763,0.954187,0.721703,0.337784,0.226374,0.761181,0.136208,0.658432,0.604989,0.155875,-0.001612,3.7755,3.3754,284,123
von_neumann,1,0.2,1000,48,False,0.18687,0.958067,0.708214,0.335433,0.227615,0.832741,0.130208,0.659289,0.600133,0.155828,-0.011553,3.7658,3.2927,266,115
von_neumann,2,0.2,500,48,False,0.183069,0.934099,0.701238,0.338242,0.228351,0.747073,0.112256,0.65864,0.600938,0.156462,-0.007578,3.7734,3.4236,270,103
von_neumann,2,0.2,1000,48,False,0.194412,0.98328,0.701012,0.333724,0.225433,0.87683,0.126394,0.659083,0.600973,0.155736,-0.022058,3.7524,3.1302,271,105
von_neumann,3,0.2,500,48,False,0.182312,0.988666,0.703994,0.347485,0.226202,0.855336,0.109443,0.659175,0.609636,0.156548,0.002863,3.8021,3.1926,277,106
von_neumann,3,0.2,1000,48,False,0.183255,0.965684,0.7051,0.338155,0.227384,0.765627,0.123091,0.659211,0.609427,0.156972,-0.013442,3.7746,3.3384,268,107
von_neumann,4,0.2,500,48,False,0.185711,0.951498,0.708355,0.347249,0.226729,0.815377,0.130623,0.658466,0.602708,0.156669,-0.007592,3.8026,3.2974,283,121
von_neumann,4,0.2,1000,48,False,0.18901,0.949761,0.69507,0.339782,0.228471,0.751337,0.143325,0.659464,0.612728,0.155643,0.0114,3.7738,3.4345,268,104
von_neumann,5,0.2,500,48,False,0.199112,0.941,0.710824,0.336732,0.221089,0.767314,0.1317,0.659731,0.605657,0.156915,0.018665,3.7606,3.3263,276,110
von_neumann,5,0.2,1000,48,False,0.189376,0.950404,0.718397,0.345302,0.222664,0.86547,0.138021,0.658369,0.602789,0.156416,-0.002972,3.7944,3.1824,283,126
