topology,seed,noise,tick,size,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
random,48,0.2,500,12,0.178361,0.902979,0.690559,0.359274,0.33345,0.787464,0.127666,0.06569,3.7929,3.6582,14,6
random,48,0.2,1000,12,0.195031,0.834537,0.701348,0.333776,0.334951,0.723463,0.113306,0.003087,3.6781,3.63,19,8
random,49,0.2,500,12,0.207034,0.861182,0.665193,0.314772,0.321464,0.60847,0.115375,0.017605,3.6152,3.7814,19,5
random,49,0.2,1000,12,0.112491,0.729581,0.574243,0.305213,0.328013,0.793721,0.114698,0.025816,3.5731,3.4896,12,1
random,50,0.2,500,12,0.16352,0.815114,0.718474,0.337949,0.335296,0.795199,0.11351,-0.051138,3.6979,3.5889,19,7
random,50,0.2,1000,12,0.135928,0.774336,0.689356,0.355261,0.30315,0.712356,0.113028,-0.0748,3.7168,3.6338,18,6
small_world,1,0.2,500,12,0.217808,0.909659,0.712612,0.343082,0.276558,0.821858,0.143748,-0.047516,3.7005,3.4854,18,9
small_world,1,0.2,1000,12,0.145436,0.89621,0.720964,0.35539,0.251816,0.765451,0.137496,0.138155,3.7579,3.53,15,9
small_world,2,0.2,500,12,0.196265,0.824676,0.71989,0.334579,0.273192,0.689948,0.138677,-0.055275,3.7014,3.6704,20,10
small_world,2,0.2,1000,12,0.177692,0.893504,0.720194,0.357933,0.251189,0.659568,0.143754,-0.014354,3.7572,3.685,18,7
small_world,3,0.2,500,12,0.25228,0.909455,0.748418,0.310376,0.25932,0.61527,0.156581,-0.045643,3.537,3.6288,17,10
small_world,3,0.2,1000,12,0.201105,0.936873,0.744585,0.355291,0.251289,0.659651,0.144258,-0.065205,3.8002,3.6152,19,8
small_world,4,0.2,500,12,0.212426,0.830665,0.726742,0.343708,0.252493,0.619563,0.139356,0.058775,3.7241,3.6827,15,8
small_world,4,0.2,1000,12,0.16708,0.739483,0.606171,0.330277,0.252373,0.607042,0.142471,-0.045912,3.6164,3.6943,19,1
small_world,5,0.2,500,12,0.271757,0.826026,0.754267,0.306845,0.263844,0.56169,0.143651,-0.013512,3.5092,3.8539,19,11
small_world,5,0.2,1000,12,0.14756,0.832095,0.698265,0.36666,0.237031,0.630979,0.148905,-0.034119,3.8366,3.5532,20,8
small_world,6,0.2,500,12,0.150883,0.884001,0.658168,0.349577,0.266617,0.706459,0.141146,0.017149,3.749,3.5118,18,4
small_world,6,0.2,1000,12,0.237888,0.876657,0.754631,0.333469,0.269839,0.711805,0.141012,0.005701,3.6425,3.5289,18,12
small_world,7,0.2,500,12,0.21729,0.919518,0.667208,0.316691,0.270404,0.698865,0.139849,0.000713,3.562,3.6797,12,4
small_world,7,0.2,1000,12,0.157371,0.829852,0.614469,0.300652,0.253051,0.593554,0.142656,0.042114,3.5566,3.6836,13,5
small_world,8,0.2,500,12,0.168894,0.82654,0.698272,0.344669,0.251057,0.710838,0.147242,-0.001362,3.7045,3.5846,18,7
small_world,8,0.2,1000,12,0.239504,0.938121,0.749742,0.356935,0.291531,0.713962,0.140468,0.080445,3.7318,3.4911,18,11
small_world,9,0.2,500,12,0.185834,0.891485,0.724761,0.357498,0.249788,0.614882,0.142291,-0.037934,3.789,3.634,20,6
small_world,9,0.2,1000,12,0.182191,0.860669,0.605439,0.309424,0.263556,0.687157,0.140423,-0.048773,3.598,3.6632,17,4
small_world,10,0.2,500,12,0.180004,0.902347,0.748775,0.340471,0.277792,0.635924,0.147523,-0.02688,3.7504,3.8316,17,10
small_world,10,0.2,1000,12,0.131177,0.757301,0.63174,0.352898,0.274491,0.671184,0.148226,-0.025206,3.7012,3.7629,13,3
small_world,11,0.2,500,12,0.166709,0.879509,0.684833,0.332689,0.27914,0.661695,0.137587,0.064038,3.6701,3.7474,17,6
small_world,11,0.2,1000,12,0.214147,0.851729,0.71525,0.326373,0.272863,0.664348,0.150561,-0.017735,3.6786,3.8729,14,9
small_world,12,0.2,500,12,0.222706,0.950373,0.717963,0.335473,0.255998,0.659687,0.149379,-0.083424,3.7366,3.6912,21,9
small_world,12,0.2,1000,12,0.214984,0.878102,0.656559,0.320733,0.284941,0.705305,0.146697,0.082598,3.5786,3.5898,14,6
small_world,13,0.2,500,12,0.17183,0.832049,0.648938,0.321774,0.266564,0.66089,0.148154,0.044011,3.6464,3.6882,18,5
small_world,13,0.2,1000,12,0.203786,0.885238,0.759192,0.351401,0.257952,0.679276,0.13784,-0.009054,3.6503,3.7203,19,7
small_world,14,0.2,500,12,0.230192,0.96119,0.734253,0.333998,0.268581,0.716007,0.142095,-0.02939,3.7142,3.7014,20,11
small_world,14,0.2,1000,12,0.185151,0.85192,0.734559,0.338167,0.262777,0.765715,0.139803,-0.040213,3.6982,3.5601,16,9
small_world,15,0.2,500,12,0.214093,0.830405,0.711059,0.338988,0.245275,0.646485,0.135886,0.115788,3.6588,3.5863,19,6
small_world,15,0.2,1000,12,0.211113,0.806769,0.706592,0.339562,0.260597,0.748375,0.150934,-0.026078,3.6981,3.4898,20,9
small_world,16,0.2,500,12,0.199818,0.928888,0.775231,0.349791,0.272365,0.802191,0.145077,-0.003694,3.7501,3.5233,17,10
small_world,16,0.2,1000,12,0.155506,0.897474,0.708697,0.37285,0.283553,0.630363,0.144933,0.106793,3.8365,3.8319,15,6
small_world,17,0.2,500,12,0.127748,0.918027,0.632188,0.325762,0.245369,0.536028,0.137933,0.008018,3.6917,3.8266,18,5
small_world,17,0.2,1000,12,0.217001,0.848967,0.726244,0.353705,0.287452,0.742359,0.130494,0.124256,3.7448,3.6719,19,10
small_world,18,0.2,500,12,0.176543,0.858686,0.700841,0.357066,0.272382,0.7733,0.134187,-0.130954,3.7886,3.5417,19,9
small_world,18,0.2,1000,12,0.159777,0.862034,0.66021,0.316265,0.296265,0.718887,0.145913,0.019102,3.6234,3.8588,15,3
small_world,19,0.2,500,12,0.160061,0.841815,0.675252,0.301886,0.280765,0.628385,0.14688,-0.054064,3.5309,3.8225,17,5
small_world,19,0.2,1000,12,0.17943,0.920106,0.678334,0.363186,0.24425,0.592279,0.142393,0.069084,3.788,3.8012,16,7
small_world,20,0.2,500,12,0.184293,0.89745,0.714568,0.33993,0.248397,0.751945,0.145849,-0.055864,3.7047,3.4046,18,7
small_world,20,0.2,1000,12,0.189385,0.810829,0.683605,0.32483,0.253054,0.713536,0.141493,0.062245,3.6358,3.6189,13,5
small_world,21,0.2,500,12,0.18012,0.897012,0.720353,0.327368,0.264463,0.823843,0.154052,-0.067188,3.6829,3.4823,14,9
small_world,21,0.2,1000,12,0.191211,0.857638,0.691996,0.329782,0.265732,0.882811,0.150665,0.009155,3.6764,3.3924,19,7
small_world,22,0.2,500,12,0.211152,0.912645,0.708962,0.344191,0.257336,0.610747,0.147585,-0.047184,3.7027,3.6646,25,7
small_world,22,0.2,1000,12,0.110825,0.865601,0.688375,0.353965,0.250474,0.620986,0.140934,0.008754,3.7788,3.7731,17,6
small_world,23,0.2,500,12,0.210381,0.806775,0.734426,0.308892,0.27087,0.832158,0.149235,-0.00118,3.6029,3.4501,16,12
small_world,23,0.2,1000,12,0.13016,0.83422,0.612047,0.329189,0.248942,0.599345,0.13678,0.096141,3.6676,3.7505,18,4
small_world,24,0.2,500,12,0.250056,0.954874,0.717595,0.331368,0.265213,0.716786,0.138305,0.01086,3.6429,3.5009,16,9
small_world,24,0.2,1000,12,0.206336,0.950917,0.724123,0.347551,0.269128,0.801057,0.14098,-0.050979,3.7722,3.5049,21,9
small_world,25,0.2,500,12,0.22237,0.871766,0.692061,0.307032,0.286635,0.715285,0.139613,-0.011549,3.5933,3.7411,18,5
small_world,25,0.2,1000,12,0.175227,0.911119,0.701037,0.36831,0.272204,0.694188,0.144309,-0.04466,3.8107,3.5083,18,6
small_world,26,0.2,500,12,0.181677,0.857951,0.669003,0.337909,0.281096,0.694935,0.154508,0.005352,3.7047,3.6049,18,6
small_world,26,0.2,1000,12,0.153238,0.839634,0.724949,0.358846,0.248138,0.612214,0.145054,0.135832,3.767,3.6665,12,7
small_world,27,0.2,500,12,0.217238,0.875245,0.714351,0.3562,0.279069,0.657364,0.138093,-0.018014,3.7467,3.8338,18,8
small_world,27,0.2,1000,12,0.280941,0.948125,0.716153,0.308404,0.272181,0.850674,0.145891,-0.005719,3.5674,3.2879,20,7
small_world,28,0.2,500,12,0.197183,0.877224,0.729851,0.336538,0.258076,0.73201,0.13983,-0.009723,3.6434,3.5816,22,7
small_world,28,0.2,1000,12,0.211663,0.763074,0.673257,0.335354,0.273378,0.691289,0.149967,-0.064612,3.6308,3.5961,22,6
small_world,29,0.2,500,12,0.216706,0.864393,0.716925,0.335844,0.255814,0.832981,0.147441,-0.123264,3.6729,3.3884,21,9
small_world,29,0.2,1000,12,0.148636,0.798099,0.610488,0.336086,0.248778,0.667886,0.142287,0.038149,3.6481,3.5758,15,4
small_world,30,0.2,500,12,0.237794,0.892043,0.700292,0.328459,0.260964,0.662976,0.145858,0.027477,3.6402,3.7198,19,7
small_world,30,0.2,1000,12,0.178144,0.910924,0.637922,0.327571,0.263275,0.665206,0.139999,-0.112151,3.673,3.7331,19,5
small_world,31,0.2,500,12,0.225704,0.876608,0.700897,0.298447,0.262493,0.751972,0.146813,0.068023,3.5368,3.6071,17,8
small_world,31,0.2,1000,12,0.225225,0.7779,0.723152,0.346661,0.271301,0.903163,0.150144,-0.021106,3.6921,3.3924,21,9
small_world,32,0.2,500,12,0.121452,0.848817,0.703951,0.345384,0.245902,0.563765,0.142995,0.002847,3.7294,3.7712,14,7
small_world,32,0.2,1000,12,0.233375,0.868574,0.664544,0.310155,0.27874,0.654698,0.138892,-0.084815,3.5643,3.731,19,6
small_world,33,0.2,500,12,0.161254,0.845945,0.648023,0.344485,0.263971,0.616071,0.138561,-0.033825,3.7482,3.8513,21,4
small_world,33,0.2,1000,12,0.140275,0.879174,0.708447,0.342975,0.248635,0.547153,0.142817,0.08804,3.7572,3.8742,14,6
small_world,34,0.2,500,12,0.152032,0.882719,0.748198,0.375121,0.276263,0.630834,0.143222,0.033808,3.8582,3.7407,21,9
small_world,34,0.2,1000,12,0.1928,0.897235,0.647153,0.331034,0.26083,0.671893,0.150096,-0.003602,3.6845,3.4421,18,5
small_world,35,0.2,500,12,0.167047,0.812946,0.614655,0.339093,0.250484,0.704867,0.146575,-0.114148,3.6331,3.4436,15,3
small_world,35,0.2,1000,12,0.218434,0.929826,0.744841,0.349575,0.272801,0.637932,0.153622,0.014444,3.7456,3.7788,16,7
small_world,36,0.2,500,12,0.189519,0.914144,0.721132,0.335442,0.255342,0.671249,0.150693,0.120544,3.6993,3.5782,15,8
small_world,36,0.2,1000,12,0.207065,0.869935,0.733783,0.346582,0.271409,0.690321,0.142866,-0.012063,3.7172,3.6132,16,8
small_world,37,0.2,500,12,0.182988,0.816917,0.705192,0.34441,0.253865,0.674653,0.153034,-0.022856,3.6537,3.7028,19,8
small_world,37,0.2,1000,12,0.19546,0.799482,0.673416,0.293056,0.271372,0.71359,0.14398,-0.036052,3.5305,3.7055,18,4
small_world,38,0.2,500,12,0.164567,0.907372,0.689826,0.338738,0.268824,0.721416,0.144204,-0.071016,3.7207,3.4618,12,5
small_world,38,0.2,1000,12,0.174059,0.854778,0.740172,0.359384,0.255655,0.766012,0.129502,0.054501,3.7818,3.2995,13,7
small_world,39,0.2,500,12,0.156097,0.849898,0.705961,0.337066,0.266879,0.600172,0.138627,0.062416,3.6881,3.8794,13,7
small_world,39,0.2,1000,12,0.202672,0.902296,0.727189,0.359042,0.258142,0.70569,0.147019,-0.021879,3.7506,3.5964,19,13
small_world,40,0.2,500,12,0.157892,0.943402,0.66257,0.343897,0.247961,0.544491,0.138089,-0.02285,3.7697,3.7794,13,6
small_world,40,0.2,1000,12,0.140723,0.84012,0.651536,0.345266,0.255722,0.725353,0.136022,-0.056051,3.6673,3.5608,17,3
small_world,41,0.2,500,12,0.123058,0.806116,0.653934,0.357969,0.238165,0.661578,0.149233,0.061991,3.7935,3.5434,18,4
small_world,41,0.2,1000,12,0.171165,0.797559,0.635017,0.323802,0.242104,0.769664,0.148298,-0.014636,3.5792,3.3672,13,2
small_world,42,0.2,500,12,0.17125,0.898081,0.645571,0.33865,0.240214,0.788388,0.14692,-0.020147,3.7119,3.308,16,5
small_world,42,0.2,1000,12,0.184675,0.910604,0.709243,0.365679,0.29141,0.78372,0.148134,-0.063452,3.8121,3.5945,20,9
small_world,43,0.2,500,12,0.170437,0.850302,0.734287,0.357724,0.239912,0.754189,0.154415,-0.055869,3.7549,3.2692,14,11
small_world,43,0.2,1000,12,0.175462,0.920044,0.695932,0.332393,0.275722,0.816597,0.13781,-0.016239,3.717,3.4566,18,6
small_world,44,0.2,500,12,0.198469,0.887263,0.718367,0.373982,0.279381,0.723101,0.139344,0.058669,3.7411,3.6331,19,8
small_world,44,0.2,1000,12,0.150742,0.854086,0.724925,0.361341,0.279074,0.624601,0.143645,-0.067018,3.8112,3.7977,21,8
small_world,45,0.2,500,12,0.140907,0.75714,0.623437,0.312412,0.263212,0.75144,0.143919,-0.04418,3.5646,3.4583,12,2
small_world,45,0.2,1000,12,0.222834,0.941897,0.693132,0.332889,0.263352,0.801479,0.146562,-0.023499,3.686,3.4165,19,6
small_world,46,0.2,500,12,0.189018,0.912869,0.673943,0.334417,0.244736,0.627005,0.15065,0.008619,3.6702,3.5689,17,6
small_world,46,0.2,1000,12,0.217581,0.836578,0.704845,0.338125,0.265213,0.650139,0.147853,-0.087939,3.5671,3.711,23,9
small_world,47,0.2,500,12,0.216872,0.908738,0.767293,0.359679,0.273142,0.700232,0.135618,-0.017433,3.7603,3.7298,19,11
small_world,47,0.2,1000,12,0.173965,0.922454,0.718683,0.362996,0.275826,0.607063,0.140258,-0.13521,3.7947,3.6327,19,8
small_world,48,0.2,500,12,0.19836,0.879189,0.750162,0.357363,0.252503,0.611386,0.152358,-0.058112,3.7729,3.7665,21,12
small_world,48,0.2,1000,12,0.193522,0.860639,0.698644,0.367732,0.267526,0.746876,0.13876,-0.128803,3.7847,3.4798,24,7
small_world,49,0.2,500,12,0.172333,0.860131,0.629572,0.322057,0.239114,0.652341,0.146586,-0.03584,3.6417,3.7446,17,4
small_world,49,0.2,1000,12,0.109182,0.757134,0.546807,0.310024,0.249121,0.715122,0.14703,-0.00379,3.6098,3.5186,13,2
small_world,50,0.2,500,12,0.249742,0.903614,0.679349,0.315648,0.299716,0.690697,0.140661,-0.035587,3.597,3.6902,19,5
small_world,50,0.2,1000,12,0.163719,0.821666,0.69324,0.338056,0.25038,0.649427,0.144559,0.057441,3.7068,3.5823,14,6
von_neumann,1,0.3,500,12,0.23136,0.885427,0.716299,0.341934,0.241636,0.645693,0.220405,-0.040111,3.7203,3.626,17,9
von_neumann,1,0.3,1000,12,0.171264,0.755282,0.644645,0.299944,0.222558,0.60703,0.224001,0.074186,3.5671,3.5087,13,5
von_neumann,2,0.3,500,12,0.256667,0.842149,0.72298,0.335876,0.248318,0.747161,0.227248,0.046273,3.6511,3.5881,15,9
von_neumann,2,0.3,1000,12,0.207877,0.896728,0.717188,0.333068,0.191779,0.684949,0.241796,-0.120358,3.6534,3.2498,22,11
von_neumann,3,0.3,500,12,0.158161,0.861831,0.723218,0.347874,0.22084,0.550253,0.2348,0.026424,3.7353,3.6176,16,9
von_neumann,3,0.3,1000,12,0.19978,0.903095,0.752984,0.368002,0.189502,0.619298,0.231561,0.105244,3.772,3.4515,15,8
von_neumann,4,0.3,500,12,0.169627,0.807084,0.68428,0.356398,0.223563,0.612455,0.228365,0.072582,3.766,3.5991,12,6
von_neumann,4,0.3,1000,12,0.204075,0.879182,0.717073,0.334032,0.217939,0.515139,0.234989,0.019688,3.6916,3.7376,15,9
von_neumann,5,0.3,500,12,0.233703,0.92379,0.708484,0.340532,0.226394,0.658467,0.23513,0.042903,3.703,3.5717,22,8
von_neumann,5,0.3,1000,12,0.1869,0.871524,0.705031,0.31905,0.233209,0.703625,0.230694,-0.092771,3.6225,3.4947,22,9
von_neumann,6,0.3,500,12,0.138265,0.787085,0.64304,0.326819,0.220532,0.552833,0.229416,0.032171,3.6618,3.7145,11,4
von_neumann,6,0.3,1000,12,0.180152,0.876251,0.669717,0.343575,0.212276,0.564715,0.233969,-0.009141,3.6593,3.5148,22,5
von_neumann,7,0.3,500,12,0.131489,0.680704,0.625984,0.324449,0.223302,0.643821,0.219046,0.082326,3.612,3.4982,15,0
von_neumann,7,0.3,1000,12,0.221972,0.890439,0.67318,0.308849,0.229716,0.522055,0.233358,-0.171455,3.5593,3.8309,28,6
von_neumann,8,0.3,500,12,0.235093,0.942165,0.724981,0.367589,0.238549,0.746482,0.224634,-0.037412,3.7616,3.4779,19,8
von_neumann,8,0.3,1000,12,0.187185,0.889471,0.682867,0.346199,0.235276,0.625768,0.221577,-0.052711,3.7077,3.5933,23,7
von_neumann,9,0.3,500,12,0.19674,0.955951,0.733709,0.369414,0.221099,0.583645,0.225868,-0.12821,3.7992,3.5984,18,10
von_neumann,9,0.3,1000,12,0.195387,0.837507,0.719812,0.338808,0.20499,0.423229,0.231496,0.032448,3.7018,3.8813,12,6
von_neumann,10,0.3,500,12,0.206293,0.852102,0.690871,0.32028,0.230527,0.684154,0.222765,0.106565,3.62,3.4173,16,7
von_neumann,10,0.3,1000,12,0.201902,0.831228,0.741532,0.343728,0.226124,0.636082,0.225047,-0.073109,3.7144,3.4888,18,7
von_neumann,11,0.3,500,12,0.218782,0.91978,0.721572,0.339181,0.23556,0.602579,0.219248,0.022098,3.6952,3.632,17,8
von_neumann,11,0.3,1000,12,0.260958,0.942317,0.724028,0.326365,0.245098,0.571049,0.231614,0.029742,3.6727,3.6458,21,8
von_neumann,12,0.3,500,12,0.174782,0.788875,0.696611,0.342433,0.24078,0.642203,0.229765,0.048133,3.7286,3.6547,17,7
von_neumann,12,0.3,1000,12,0.232521,0.877697,0.690101,0.331114,0.219362,0.552194,0.231323,0.085005,3.6134,3.7984,15,7
von_neumann,13,0.3,500,12,0.182801,0.820369,0.686275,0.324847,0.22372,0.56276,0.230939,-0.013514,3.7075,3.6535,16,5
von_neumann,13,0.3,1000,12,0.145181,0.90656,0.676706,0.361527,0.212934,0.610827,0.221969,-0.033168,3.83,3.5026,19,7
von_neumann,14,0.3,500,12,0.173143,0.833453,0.756031,0.348893,0.2268,0.60486,0.223413,0.065211,3.7346,3.6147,14,9
von_neumann,14,0.3,1000,12,0.13753,0.851157,0.671346,0.365913,0.19648,0.583254,0.230632,-0.07727,3.8021,3.5429,18,6
von_neumann,15,0.3,500,12,0.169225,0.927681,0.643811,0.339509,0.207482,0.526805,0.228763,0.046614,3.7363,3.6222,17,5
von_neumann,15,0.3,1000,12,0.20016,0.890022,0.738327,0.334942,0.224014,0.555647,0.237427,-0.083284,3.6916,3.7285,23,11
von_neumann,16,0.3,500,12,0.169207,0.835868,0.675413,0.363374,0.230215,0.594987,0.222155,-0.085203,3.7784,3.7392,20,5
von_neumann,16,0.3,1000,12,0.235393,0.812609,0.718861,0.359689,0.24841,0.596429,0.227779,0.111714,3.7604,3.76,15,8
von_neumann,17,0.3,500,12,0.125989,0.800288,0.645245,0.334528,0.207598,0.555416,0.222979,-0.046716,3.7205,3.696,16,5
von_neumann,17,0.3,1000,12,0.259952,0.798724,0.722502,0.334341,0.251385,0.741335,0.217713,-0.024501,3.5408,3.4009,18,9
von_neumann,18,0.3,500,12,0.18448,0.846698,0.681526,0.347841,0.223921,0.583816,0.227995,0.108667,3.6462,3.4947,18,7
von_neumann,18,0.3,1000,12,0.17631,0.897265,0.706551,0.384864,0.221272,0.698188,0.237175,-0.068452,3.8245,3.6051,14,8
von_neumann,19,0.3,500,12,0.191555,0.913025,0.677317,0.338864,0.23391,0.605195,0.255651,0.045805,3.7141,3.6303,15,5
von_neumann,19,0.3,1000,12,0.19525,0.868322,0.682146,0.340796,0.227858,0.747266,0.234024,0.055705,3.7304,3.3621,15,6
von_neumann,20,0.3,500,12,0.199951,0.852158,0.671607,0.332574,0.192415,0.47021,0.239063,0.186869,3.6575,3.6394,12,7
von_neumann,20,0.3,1000,12,0.213242,0.881848,0.674847,0.311786,0.220067,0.640963,0.235087,0.084759,3.6154,3.4511,18,7
von_neumann,21,0.3,500,12,0.170063,0.848571,0.665623,0.312448,0.191071,0.569493,0.239534,-0.058734,3.6384,3.4549,13,4
von_neumann,21,0.3,1000,12,0.197324,0.868126,0.70108,0.325997,0.213979,0.597759,0.225684,-0.010396,3.6598,3.4617,15,7
von_neumann,22,0.3,500,12,0.176244,0.902385,0.753338,0.403535,0.228045,0.735023,0.229086,-0.064091,3.8988,3.4073,20,9
von_neumann,22,0.3,1000,12,0.190724,0.861452,0.687922,0.335327,0.235667,0.539457,0.211529,-0.029485,3.6663,3.8406,21,5
von_neumann,23,0.3,500,12,0.180094,0.854538,0.661616,0.309232,0.216793,0.702988,0.251529,-0.052316,3.5966,3.3786,16,5
von_neumann,23,0.3,1000,12,0.176212,0.843919,0.674809,0.35659,0.221705,0.770211,0.234621,-0.014626,3.7071,3.4328,16,6
von_neumann,24,0.3,500,12,0.183987,0.872318,0.713142,0.330539,0.221634,0.741811,0.239596,0.040241,3.6575,3.4142,14,6
von_neumann,24,0.3,1000,12,0.194652,0.817653,0.652911,0.318845,0.21876,0.477664,0.224356,-0.038751,3.6436,3.8317,20,5
von_neumann,25,0.3,500,12,0.169511,0.882536,0.701125,0.34082,0.242471,0.702676,0.217939,0.109359,3.7182,3.5203,15,8
von_neumann,25,0.3,1000,12,0.173356,0.869764,0.6406,0.29805,0.242505,0.617976,0.23061,-0.02995,3.5822,3.7626,15,7
von_neumann,26,0.3,500,12,0.131231,0.837271,0.65343,0.367936,0.20888,0.735493,0.236016,-0.02648,3.8361,3.3588,17,4
von_neumann,26,0.3,1000,12,0.220041,0.795682,0.726032,0.36427,0.209165,0.571679,0.246539,-0.073821,3.7292,3.6239,17,8
von_neumann,27,0.3,500,12,0.142925,0.8893,0.638176,0.350224,0.207889,0.487749,0.248758,-0.024501,3.7463,3.7359,19,5
von_neumann,27,0.3,1000,12,0.206328,0.909389,0.708479,0.348247,0.214632,0.506496,0.22415,0.01387,3.7013,3.7198,17,7
von_neumann,28,0.3,500,12,0.197798,0.883524,0.72055,0.339148,0.221996,0.586495,0.240239,0.031515,3.7019,3.5657,18,6
von_neumann,28,0.3,1000,12,0.232184,0.919146,0.701058,0.316662,0.227478,0.735945,0.229047,-0.020887,3.5889,3.3416,17,6
von_neumann,29,0.3,500,12,0.137307,0.833281,0.676642,0.355696,0.216742,0.591958,0.225944,-0.021533,3.7229,3.5686,13,6
von_neumann,29,0.3,1000,12,0.213473,0.888959,0.740886,0.340959,0.2293,0.606057,0.223017,0.046856,3.6491,3.5529,21,8
von_neumann,30,0.3,500,12,0.201756,0.839676,0.711624,0.349923,0.216353,0.568203,0.226689,0.166179,3.7182,3.6375,18,9
von_neumann,30,0.3,1000,12,0.216857,0.83247,0.642485,0.308261,0.224042,0.582288,0.225188,-0.079794,3.5661,3.5707,16,4
von_neumann,31,0.3,500,12,0.19225,0.829142,0.763556,0.338665,0.213988,0.607598,0.219991,-0.034534,3.7337,3.557,18,10
von_neumann,31,0.3,1000,12,0.25179,0.811849,0.729502,0.336232,0.231907,0.609941,0.236244,-0.06089,3.6501,3.6069,18,11
von_neumann,32,0.3,500,12,0.190056,0.81561,0.737862,0.321176,0.224031,0.603972,0.236271,-0.075114,3.6453,3.6044,19,9
von_neumann,32,0.3,1000,12,0.172932,0.766998,0.630941,0.32223,0.226446,0.635294,0.216114,0.053872,3.6188,3.5535,15,3
von_neumann,33,0.3,500,12,0.151485,0.838955,0.665371,0.326342,0.225972,0.682757,0.219736,0.042831,3.7021,3.4771,16,6
von_neumann,33,0.3,1000,12,0.211715,0.872248,0.674392,0.333274,0.213663,0.681257,0.220224,-0.077742,3.6825,3.3394,22,6
von_neumann,34,0.3,500,12,0.191156,0.867072,0.689234,0.326635,0.219765,0.535355,0.226867,-0.178748,3.6564,3.6641,21,6
von_neumann,34,0.3,1000,12,0.171736,0.788886,0.659864,0.338821,0.223757,0.500658,0.221824,0.00714,3.6917,3.708,14,4
von_neumann,35,0.3,500,12,0.168578,0.866525,0.70203,0.362306,0.216693,0.542326,0.242597,0.095277,3.7481,3.7301,18,7
von_neumann,35,0.3,1000,12,0.170168,0.865483,0.6516,0.323445,0.213548,0.539624,0.251395,0.110908,3.6875,3.6837,16,4
von_neumann,36,0.3,500,12,0.163118,0.854462,0.702632,0.335991,0.212434,0.635485,0.234519,-0.016943,3.6994,3.578,19,8
von_neumann,36,0.3,1000,12,0.15001,0.921405,0.656415,0.337874,0.218092,0.657085,0.215356,-0.035134,3.7191,3.4187,17,5
von_neumann,37,0.3,500,12,0.184124,0.89545,0.745528,0.378573,0.224836,0.720711,0.223925,-0.111358,3.823,3.4937,20,8
von_neumann,37,0.3,1000,12,0.181374,0.888088,0.602666,0.294711,0.206341,0.544207,0.230151,0.011152,3.5385,3.5423,13,4
von_neumann,38,0.3,500,12,0.136584,0.920345,0.693552,0.346953,0.227172,0.568445,0.228543,0.041826,3.7429,3.7072,14,6
von_neumann,38,0.3,1000,12,0.163838,0.830186,0.713428,0.32768,0.206178,0.641054,0.216863,-0.010048,3.6743,3.3788,19,9
von_neumann,39,0.3,500,12,0.129545,0.908435,0.654412,0.324999,0.229447,0.648778,0.220365,0.036413,3.6762,3.6149,14,3
von_neumann,39,0.3,1000,12,0.167879,0.823242,0.680471,0.338851,0.215319,0.581396,0.235223,-0.076925,3.7179,3.6287,20,6
von_neumann,40,0.3,500,12,0.169632,0.831237,0.653234,0.337347,0.198522,0.513069,0.242406,-0.085446,3.6476,3.682,15,5
von_neumann,40,0.3,1000,12,0.174879,0.942627,0.741122,0.361354,0.203195,0.526376,0.240031,-0.013904,3.7907,3.5736,22,6
von_neumann,41,0.3,500,12,0.164812,0.854792,0.734014,0.317885,0.198048,0.58544,0.248485,-0.074684,3.6229,3.4893,18,8
von_neumann,41,0.3,1000,12,0.195831,0.861538,0.733688,0.344922,0.198087,0.473425,0.232491,-0.014031,3.7328,3.5467,17,8
von_neumann,42,0.3,500,12,0.169497,0.84024,0.711857,0.35329,0.226115,0.768006,0.2209,0.134462,3.7307,3.3429,15,8
von_neumann,42,0.3,1000,12,0.2092,0.891761,0.689732,0.367452,0.237916,0.690646,0.239358,0.016888,3.7254,3.5916,15,6
von_neumann,43,0.3,500,12,0.199583,0.843771,0.706875,0.333204,0.242867,0.653853,0.219751,0.076441,3.7177,3.3984,19,5
von_neumann,43,0.3,1000,12,0.180641,0.787025,0.672565,0.312503,0.208375,0.682377,0.222774,-0.064441,3.5779,3.3572,15,5
von_neumann,44,0.3,500,12,0.228745,0.904804,0.698585,0.352972,0.234613,0.611398,0.22011,-0.056696,3.707,3.6949,18,7
von_neumann,44,0.3,1000,12,0.227336,0.957392,0.689531,0.321533,0.210599,0.617969,0.238931,-0.012016,3.651,3.5119,20,6
von_neumann,45,0.3,500,12,0.177184,0.83405,0.704367,0.33255,0.217513,0.602431,0.217524,-0.049463,3.6948,3.5154,18,7
von_neumann,45,0.3,1000,12,0.208438,0.831846,0.675678,0.325133,0.205651,0.553369,0.236204,-0.005411,3.6553,3.6099,16,7
von_neumann,46,0.3,500,12,0.23226,0.862426,0.716512,0.31975,0.221092,0.6027,0.233157,0.065455,3.6416,3.4701,15,8
von_neumann,46,0.3,1000,12,0.199922,0.81316,0.712325,0.347625,0.226285,0.741862,0.234404,0.114673,3.7193,3.2916,11,7
von_neumann,47,0.3,500,12,0.211801,0.922265,0.706444,0.331141,0.212216,0.639518,0.228952,-0.077558,3.6629,3.4262,20,8
