topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
moore,1,0.3,1000,24,False,0.521354,0.971835,0.850108,0.223954,0.214242,0.692629,0.045182,0.772531,0.556059,0.121144,0.025734,3.1328,3.3417,1,32
moore,2,0.3,500,24,False,0.482984,0.956412,0.83024,0.225269,0.208793,0.689442,0.031306,0.770544,0.554581,0.123394,0.024726,3.1638,3.3943,4,41
moore,2,0.3,1000,24,False,0.506453,0.998964,0.860252,0.230265,0.206361,0.680766,0.03152,0.772097,0.542762,0.127075,0.096891,3.1591,3.3467,3,35
moore,3,0.3,500,24,False,0.511183,0.955565,0.851954,0.224983,0.212038,0.760217,0.040585,0.771901,0.548288,0.122913,0.050748,3.1346,3.253,3,41
moore,3,0.3,1000,24,False,0.49236,0.949111,0.827731,0.218765,0.212119,0.69161,0.021601,0.774307,0.515648,0.131914,0.021193,3.1087,3.4556,3,44
moore,4,0.3,500,24,False,0.491993,0.947317,0.840276,0.218992,0.200754,0.618943,0.027091,0.772323,0.535371,0.127282,0.058298,3.1189,3.4586,7,40
moore,4,0.3,1000,24,False,0.526098,0.981202,0.856965,0.218725,0.214033,0.800794,0.031648,0.772407,0.502016,0.13059,0.031713,3.0996,3.238,1,47
moore,5,0.3,500,24,False,0.515399,0.956015,0.84147,0.21795,0.20709,0.571201,0.035783,0.772134,0.555864,0.118173,-0.019904,3.1039,3.6497,2,42
moore,5,0.3,1000,24,False,0.481382,0.955519,0.848167,0.239407,0.192776,0.615637,0.0366,0.771536,0.614996,0.106124,0.020475,3.1803,3.4394,1,40
moore,6,0.3,500,24,False,0.533945,0.958209,0.856254,0.221177,0.227544,0.674334,0.040013,0.771693,0.479037,0.134009,0.031772,3.0949,3.5849,3,31
moore,6,0.3,1000,24,False,0.513657,0.987319,0.858521,0.229977,0.198729,0.772373,0.025278,0.773121,0.560298,0.126104,0.093139,3.1434,3.098,3,29
moore,7,0.3,500,24,False,0.481244,0.982978,0.844552,0.232742,0.217106,0.732765,0.017554,0.768638,0.545767,0.118697,0.026711,3.1708,3.3303,6,37
moore,7,0.3,1000,24,False,0.511107,0.966824,0.844523,0.22548,0.214169,0.780882,0.028149,0.774819,0.449272,0.144213,0.058125,3.1497,3.2576,2,38
moore,8,0.3,500,24,False,0.501308,0.964359,0.842494,0.224257,0.219572,0.643892,0.030854,0.771705,0.552684,0.120903,0.039597,3.1433,3.5424,6,41
moore,8,0.3,1000,24,False,0.498777,0.970865,0.849835,0.236104,0.200963,0.835814,0.042221,0.774665,0.553159,0.12154,0.029254,3.1725,3.0872,2,36
moore,9,0.3,500,24,False,0.500259,0.97263,0.862855,0.235171,0.209971,0.649911,0.042897,0.77278,0.565856,0.118003,0.050341,3.1944,3.5076,3,30
moore,9,0.3,1000,24,False,0.515725,0.969945,0.865132,0.231186,0.201125,0.583382,0.046879,0.774453,0.561716,0.119257,0.031778,3.1415,3.5938,1,33
moore,10,0.3,500,24,False,0.506547,0.957941,0.864971,0.230046,0.207372,0.844012,0.037736,0.770239,0.499842,0.13153,-0.012088,3.1691,3.1071,2,42
moore,10,0.3,1000,24,False,0.505472,0.939239,0.868453,0.23158,0.22211,0.773184,0.035425,0.77314,0.49814,0.12659,0.051546,3.1705,3.3739,2,32
random,1,0.3,500,24,False,0.50035,0.94365,0.848,0.2237,0.261978,0.734862,0.067829,0.772278,0.484582,0.16224,0.002906,3.123,3.5552,49,51
random,1,0.3,1000,24,False,0.501011,0.977148,0.837567,0.222476,0.255383,0.669906,0.047323,0.775587,0.500495,0.16134,0.012904,3.1346,3.6549,44,60
random,2,0.3,500,24,False,0.520813,0.95812,0.848005,0.216992,0.255124,0.661734,0.070978,0.77496,0.500448,0.160024,-0.001641,3.1044,3.6623,38,67
random,2,0.3,1000,24,False,0.524026,0.987635,0.858335,0.217742,0.273927,0.745789,0.063035,0.777588,0.479921,0.165177,0.049217,3.117,3.6059,44,74
random,3,0.3,500,24,False,0.506024,0.987687,0.842942,0.232353,0.272573,0.782287,0.051028,0.774194,0.474753,0.167732,-0.022085,3.1588,3.5637,52,68
random,3,0.3,1000,24,False,0.51404,0.940176,0.833829,0.214415,0.259951,0.744662,0.047767,0.777809,0.472757,0.171214,-0.005737,3.0658,3.5362,50,74
