topology,seed,noise,tick,size,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
small_world,36,0.04,500,24,0.207633,0.910246,0.656645,0.309528,0.323887,0.93582,0.042174,0.000758,3.6406,3.4003,68,17
small_world,36,0.04,1000,24,0.184118,0.933371,0.707737,0.353088,0.321507,0.759487,0.041745,0.041504,3.8384,3.688,75,34
small_world,37,0.04,500,24,0.178825,0.922414,0.693347,0.34637,0.314075,0.784936,0.041404,0.029805,3.7841,3.5994,66,24
small_world,37,0.04,1000,24,0.201437,0.920897,0.707866,0.343747,0.327549,0.769487,0.040828,-0.004023,3.7866,3.7019,70,28
small_world,38,0.04,500,24,0.182599,0.899654,0.714671,0.351308,0.318007,0.737318,0.041434,-0.03085,3.8058,3.7741,66,30
small_world,38,0.04,1000,24,0.177339,0.878223,0.670235,0.328645,0.309667,0.772979,0.041794,-0.00147,3.7119,3.619,66,17
small_world,39,0.04,500,24,0.169944,0.830559,0.667859,0.339747,0.319227,0.815181,0.040151,0.023659,3.7433,3.586,80,19
small_world,39,0.04,1000,24,0.172413,0.876551,0.666993,0.325736,0.323095,0.794523,0.041674,-0.015783,3.7038,3.6083,75,18
small_world,40,0.04,500,24,0.196874,0.952733,0.708438,0.353918,0.319649,0.746689,0.041857,-0.057577,3.8182,3.7338,80,28
small_world,40,0.04,1000,24,0.177042,0.894488,0.685557,0.329055,0.316705,0.752485,0.042352,-0.02129,3.7207,3.6352,69,26
small_world,41,0.04,500,24,0.160338,0.873988,0.68621,0.338973,0.317144,0.772613,0.041746,-0.026411,3.7502,3.6561,68,21
small_world,41,0.04,1000,24,0.198689,0.892973,0.700526,0.32781,0.324938,0.800374,0.040964,0.005992,3.7025,3.6302,71,25
small_world,42,0.04,500,24,0.183986,0.94772,0.70206,0.334547,0.31755,0.743341,0.041443,0.026824,3.7411,3.6691,67,24
small_world,42,0.04,1000,24,0.191312,0.900347,0.733999,0.353231,0.321527,0.731303,0.041343,-0.036209,3.8055,3.6159,72,33
small_world,43,0.04,500,24,0.202533,0.925561,0.705134,0.340912,0.318387,0.79982,0.042059,-0.029227,3.7531,3.6464,73,28
small_world,43,0.04,1000,24,0.174512,0.92164,0.710377,0.346639,0.330247,0.751994,0.040856,-0.018326,3.8014,3.7541,70,27
small_world,44,0.04,500,24,0.194404,0.926292,0.70745,0.341648,0.316968,0.858619,0.041359,-0.00637,3.7503,3.512,69,28
small_world,44,0.04,1000,24,0.208011,0.84324,0.696946,0.347067,0.320009,0.753214,0.041171,0.011811,3.7648,3.7379,79,26
small_world,45,0.04,500,24,0.189989,0.919368,0.714383,0.337728,0.31956,0.864207,0.041964,-0.017702,3.7397,3.5135,67,25
small_world,45,0.04,1000,24,0.155188,0.875394,0.668688,0.339495,0.324982,0.793723,0.04177,0.031554,3.7649,3.6292,56,19
small_world,46,0.04,500,24,0.198376,0.897056,0.683533,0.325786,0.319213,0.764815,0.041217,2.7e-05,3.6964,3.6846,65,23
small_world,46,0.04,1000,24,0.203482,0.909537,0.707493,0.34126,0.323048,0.891047,0.040826,0.045791,3.7602,3.4734,66,24
small_world,47,0.04,500,24,0.174219,0.849956,0.679119,0.336227,0.319735,0.797982,0.041353,-0.043705,3.7263,3.6155,77,17
small_world,47,0.04,1000,24,0.188401,0.871892,0.727509,0.345282,0.323979,0.765684,0.04122,0.033056,3.7683,3.7008,65,31
small_world,48,0.04,500,24,0.170796,0.917684,0.689235,0.342753,0.30825,0.71022,0.04146,-0.001564,3.7704,3.7312,80,27
small_world,48,0.04,1000,24,0.177858,0.930362,0.694101,0.341077,0.312865,0.773182,0.041419,0.001584,3.7874,3.6618,67,25
small_world,49,0.04,500,24,0.181426,0.920192,0.691308,0.343224,0.320367,0.775191,0.042448,0.021539,3.7817,3.6357,69,28
small_world,49,0.04,1000,24,0.19476,0.954322,0.734589,0.354178,0.321012,0.88522,0.041389,0.001071,3.8079,3.4583,79,33
small_world,50,0.04,500,24,0.181233,0.910309,0.731804,0.354496,0.307012,0.840554,0.042229,0.019075,3.8233,3.4855,79,37
small_world,50,0.04,1000,24,0.179725,0.933994,0.684994,0.32601,0.320279,0.887596,0.040935,0.013927,3.7131,3.4622,72,19
von_neumann,1,0.08,500,24,0.207256,0.930259,0.709871,0.329347,0.264792,0.827515,0.068575,0.027674,3.7077,3.369,78,32
von_neumann,1,0.08,1000,24,0.18075,0.924816,0.690423,0.336539,0.26595,0.717459,0.069521,0.036881,3.7562,3.5509,70,23
von_neumann,2,0.08,500,24,0.139177,0.826344,0.626412,0.336463,0.250986,0.771397,0.068439,0.013087,3.7381,3.4317,53,14
von_neumann,2,0.08,1000,24,0.210831,0.929973,0.709457,0.346294,0.258771,0.741592,0.070259,-0.020751,3.7796,3.4854,82,28
von_neumann,3,0.08,500,24,0.213197,0.871362,0.731197,0.338744,0.266988,0.833301,0.068626,-0.004378,3.7413,3.3245,74,36
von_neumann,3,0.08,1000,24,0.18553,0.919213,0.689889,0.332214,0.254414,0.778976,0.070375,-0.048601,3.7343,3.4656,86,25
von_neumann,4,0.08,500,24,0.202002,0.879926,0.708309,0.336569,0.261382,0.68282,0.070194,-0.028485,3.7481,3.6641,69,26
von_neumann,4,0.08,1000,24,0.213501,0.930036,0.742473,0.342407,0.256961,0.719068,0.069522,-0.045749,3.7609,3.5948,75,40
von_neumann,5,0.08,500,24,0.177474,0.858718,0.682574,0.336279,0.276181,0.779253,0.067756,0.043106,3.7526,3.5734,63,21
von_neumann,5,0.08,1000,24,0.178793,0.902314,0.695238,0.343005,0.261501,0.827288,0.067216,-0.033143,3.776,3.4122,69,25
von_neumann,6,0.08,500,24,0.195204,0.88582,0.70484,0.345681,0.266245,0.75102,0.068182,0.003137,3.777,3.5246,68,26
von_neumann,6,0.08,1000,24,0.193949,0.89914,0.698008,0.334655,0.258125,0.659946,0.067319,0.031869,3.7309,3.6866,73,24
von_neumann,7,0.08,500,24,0.178067,0.909,0.728431,0.346779,0.260698,0.76828,0.067415,0.000682,3.7975,3.4998,64,28
von_neumann,7,0.08,1000,24,0.162931,0.913884,0.681326,0.332598,0.252167,0.732097,0.069796,0.002385,3.7424,3.4925,62,20
von_neumann,8,0.08,500,24,0.195283,0.937255,0.649525,0.326248,0.256532,0.692369,0.069323,0.030152,3.6822,3.5608,59,16
von_neumann,8,0.08,1000,24,0.16888,0.887403,0.676643,0.34109,0.250612,0.670852,0.06812,0.014673,3.7639,3.5924,67,20
von_neumann,9,0.08,500,24,0.215626,0.902369,0.706873,0.33322,0.261204,0.735241,0.070307,0.005108,3.7277,3.5024,71,30
von_neumann,9,0.08,1000,24,0.201678,0.886459,0.670747,0.336417,0.256929,0.71556,0.068976,-0.022056,3.7233,3.6216,75,16
von_neumann,10,0.08,500,24,0.186984,0.882027,0.691387,0.337372,0.253779,0.661255,0.069302,-0.018436,3.747,3.6994,73,24
von_neumann,10,0.08,1000,24,0.202343,0.876319,0.720789,0.34718,0.270647,0.800954,0.068191,-0.022826,3.7687,3.5156,73,31
von_neumann,11,0.08,500,24,0.180599,0.840676,0.705244,0.325578,0.268382,0.880597,0.068982,-0.048686,3.7092,3.3197,68,28
von_neumann,11,0.08,1000,24,0.192533,0.924478,0.694429,0.342062,0.261431,0.726433,0.069383,-0.017704,3.7757,3.6013,71,25
von_neumann,12,0.08,500,24,0.192473,0.936475,0.707775,0.335476,0.255534,0.768286,0.067708,-0.023463,3.7342,3.419,78,32
von_neumann,12,0.08,1000,24,0.176182,0.911776,0.698624,0.344897,0.247444,0.689824,0.06943,-0.059989,3.7836,3.5537,72,26
von_neumann,13,0.08,500,24,0.206492,0.878137,0.727087,0.349534,0.263126,0.936731,0.07011,-0.032729,3.7697,3.2689,74,30
von_neumann,13,0.08,1000,24,0.208229,0.945331,0.701064,0.328593,0.262343,0.74644,0.070317,-0.030474,3.7246,3.5218,66,27
von_neumann,14,0.08,500,24,0.156755,0.909934,0.711422,0.36167,0.257599,0.68875,0.064771,0.002772,3.8445,3.5679,71,29
von_neumann,14,0.08,1000,24,0.211596,0.88886,0.69138,0.320727,0.267217,0.754387,0.06751,-0.010083,3.6831,3.5108,75,22
von_neumann,15,0.08,500,24,0.194838,0.880676,0.681033,0.322505,0.246882,0.810149,0.071174,-0.051656,3.6843,3.317,72,24
von_neumann,15,0.08,1000,24,0.168353,0.897104,0.664456,0.326794,0.260367,0.729668,0.068183,-0.018152,3.704,3.5709,64,21
von_neumann,16,0.08,500,24,0.187427,0.906045,0.71136,0.349609,0.2751,0.704162,0.067833,0.027018,3.806,3.6325,65,33
von_neumann,16,0.08,1000,24,0.196616,0.876651,0.689604,0.326516,0.259134,0.780476,0.069763,0.028246,3.6963,3.4904,58,23
von_neumann,17,0.08,500,24,0.194863,0.882149,0.722877,0.346246,0.264733,0.704636,0.070141,-0.053579,3.7801,3.6008,77,36
von_neumann,17,0.08,1000,24,0.174789,0.915979,0.704507,0.348521,0.255684,0.800742,0.069626,0.045243,3.7922,3.3494,67,26
von_neumann,18,0.08,500,24,0.179204,0.930499,0.686299,0.348273,0.249337,0.696335,0.067433,0.017121,3.7959,3.484,68,23
von_neumann,18,0.08,1000,24,0.198257,0.880477,0.706687,0.33569,0.264969,0.706436,0.067482,0.024412,3.7357,3.6245,72,30
von_neumann,19,0.08,500,24,0.182413,0.907838,0.702222,0.334082,0.253462,0.670975,0.069607,0.015692,3.7609,3.6013,71,27
von_neumann,19,0.08,1000,24,0.20159,0.877846,0.691096,0.318793,0.26673,0.87315,0.068592,-0.006228,3.6754,3.313,70,26
von_neumann,20,0.08,500,24,0.181088,0.925897,0.698894,0.338949,0.259116,0.707408,0.069052,0.081012,3.7644,3.5819,65,27
von_neumann,20,0.08,1000,24,0.185056,0.905878,0.698864,0.33475,0.261599,0.741086,0.068471,0.039413,3.7552,3.5808,67,28
von_neumann,21,0.08,500,24,0.208184,0.946838,0.739494,0.351523,0.263235,0.75688,0.06914,-0.063283,3.8224,3.5403,83,35
von_neumann,21,0.08,1000,24,0.1638,0.851026,0.644581,0.326116,0.253913,0.765538,0.069901,-0.025133,3.6969,3.3978,74,21
von_neumann,22,0.08,500,24,0.186785,0.925313,0.683693,0.343628,0.272593,0.697925,0.068493,0.009904,3.7634,3.5996,62,23
von_neumann,22,0.08,1000,24,0.181189,0.910999,0.693817,0.335435,0.263986,0.740819,0.070617,-0.007788,3.7419,3.5419,65,21
von_neumann,23,0.08,500,24,0.162071,0.900577,0.690171,0.357846,0.258909,0.777801,0.069355,0.017123,3.8354,3.5012,70,25
von_neumann,23,0.08,1000,24,0.179799,0.867713,0.663061,0.343506,0.262323,0.73606,0.067114,-0.039751,3.7811,3.5432,67,22
von_neumann,24,0.08,500,24,0.159078,0.913182,0.655933,0.33301,0.259466,0.715754,0.065998,0.039121,3.7346,3.5575,68,19
von_neumann,24,0.08,1000,24,0.214167,0.893579,0.73382,0.356686,0.273333,0.712414,0.070649,-0.070145,3.7899,3.6441,80,35
von_neumann,25,0.08,500,24,0.205759,0.984591,0.717299,0.337408,0.270164,0.799794,0.067798,0.008479,3.7546,3.4236,82,33
von_neumann,25,0.08,1000,24,0.149585,0.886424,0.663766,0.355114,0.257093,0.88246,0.068451,-0.063314,3.8056,3.2346,73,26
von_neumann,26,0.08,500,24,0.164299,0.888575,0.700435,0.331631,0.252575,0.806511,0.065559,-0.018335,3.7509,3.3225,67,25
von_neumann,26,0.08,1000,24,0.169265,0.940861,0.691226,0.330023,0.254058,0.746345,0.069284,-0.019911,3.7456,3.5202,66,24
von_neumann,27,0.08,500,24,0.194377,0.919125,0.706622,0.345823,0.260477,0.748518,0.068582,-0.06126,3.7759,3.5214,75,27
von_neumann,27,0.08,1000,24,0.190359,0.937827,0.735541,0.350489,0.256137,0.728832,0.069503,-0.004068,3.813,3.5576,78,31
von_neumann,28,0.08,500,24,0.161956,0.91924,0.694241,0.347567,0.256152,0.710521,0.069352,-0.036504,3.7881,3.4923,72,23
von_neumann,28,0.08,1000,24,0.182884,0.969426,0.727096,0.348244,0.269338,0.914073,0.067214,0.029183,3.802,3.3067,59,33
von_neumann,29,0.08,500,24,0.192649,0.942668,0.696849,0.33177,0.263999,0.761417,0.069558,-0.021962,3.7381,3.4784,67,24
von_neumann,29,0.08,1000,24,0.199199,0.866123,0.717602,0.329953,0.256375,0.743928,0.069163,0.041536,3.7256,3.4624,68,32
von_neumann,30,0.08,500,24,0.187865,0.886015,0.721344,0.342233,0.260217,0.728232,0.0711,0.049698,3.779,3.5664,68,32
von_neumann,30,0.08,1000,24,0.205346,0.863029,0.710377,0.33516,0.261303,0.745305,0.07028,0.021023,3.735,3.4447,67,29
von_neumann,31,0.08,500,24,0.190012,0.878817,0.696999,0.321252,0.264722,0.73811,0.067831,0.045752,3.6957,3.5608,62,23
von_neumann,31,0.08,1000,24,0.172242,0.947632,0.704627,0.332944,0.258214,0.74043,0.070434,0.018665,3.75,3.504,68,28
von_neumann,32,0.08,500,24,0.193778,0.9106,0.695963,0.339276,0.266725,0.807742,0.067306,0.009465,3.7437,3.4135,67,26
von_neumann,32,0.08,1000,24,0.180181,0.934581,0.693444,0.334604,0.263902,0.656915,0.066184,-0.058469,3.7636,3.6559,81,28
von_neumann,33,0.08,500,24,0.188086,0.879597,0.733765,0.336832,0.268292,0.686562,0.06822,0.012345,3.7584,3.6652,65,31
von_neumann,33,0.08,1000,24,0.196037,0.956104,0.699522,0.341075,0.265279,0.770056,0.069058,-0.031786,3.7626,3.5106,73,27
von_neumann,34,0.08,500,24,0.178609,0.919295,0.676376,0.341111,0.267712,0.685918,0.067122,-0.009037,3.7626,3.6172,59,19
von_neumann,34,0.08,1000,24,0.216918,0.964923,0.717532,0.334673,0.268007,0.804513,0.067898,-0.006132,3.7493,3.4365,68,32
von_neumann,35,0.08,500,24,0.182899,0.85509,0.7107,0.340152,0.266493,0.849585,0.06813,-0.050553,3.749,3.3989,69,32
von_neumann,35,0.08,1000,24,0.174752,0.891148,0.687517,0.337149,0.261229,0.81555,0.069045,-0.000699,3.7365,3.4388,58,23
von_neumann,36,0.08,500,24,0.210609,0.882582,0.736814,0.340374,0.267525,0.69715,0.069084,-0.020074,3.7608,3.6884,74,35
von_neumann,36,0.08,1000,24,0.173369,0.937191,0.701197,0.345609,0.268321,0.765639,0.069312,0.007354,3.7965,3.5021,68,26
von_neumann,37,0.08,500,24,0.201915,0.909275,0.713103,0.325497,0.256045,0.830046,0.068212,-0.005479,3.7162,3.3751,71,33
von_neumann,37,0.08,1000,24,0.146784,0.930584,0.68444,0.358035,0.25862,0.748696,0.067403,-0.053437,3.8333,3.492,64,22
von_neumann,38,0.08,500,24,0.184454,0.892952,0.670129,0.337676,0.260714,0.702592,0.069475,0.027698,3.7282,3.6631,63,22
von_neumann,38,0.08,1000,24,0.200833,0.931294,0.701747,0.327385,0.266088,0.813201,0.069491,0.002153,3.7213,3.3967,70,29
von_neumann,39,0.08,500,24,0.164862,0.827702,0.672313,0.347728,0.263979,0.805629,0.065518,-0.036288,3.791,3.426,69,19
von_neumann,39,0.08,1000,24,0.198554,0.823051,0.669264,0.331884,0.25413,0.685892,0.072978,0.017705,3.6939,3.6269,70,22
von_neumann,40,0.08,500,24,0.183019,0.912919,0.731503,0.353166,0.257902,0.686936,0.067727,-0.025861,3.8215,3.5612,68,33
von_neumann,40,0.08,1000,24,0.149365,0.905465,0.668038,0.349773,0.265487,0.649801,0.068225,-0.00011,3.8138,3.6709,71,19
von_neumann,41,0.08,500,24,0.186376,0.912457,0.690824,0.334512,0.250482,0.75552,0.070523,-0.035797,3.7559,3.4677,64,24
von_neumann,41,0.08,1000,24,0.17562,0.953895,0.701893,0.349676,0.260482,0.707616,0.067871,0.029462,3.8023,3.6145,66,26
von_neumann,42,0.08,500,24,0.191121,0.900862,0.684072,0.339121,0.275401,0.806274,0.068467,-0.008007,3.7482,3.508,79,23
von_neumann,42,0.08,1000,24,0.171764,0.863293,0.678674,0.351161,0.257075,0.754623,0.068213,0.01317,3.774,3.4499,63,21
von_neumann,43,0.08,500,24,0.194078,0.886709,0.711373,0.345063,0.262059,0.817918,0.07069,0.064728,3.776,3.3688,66,24
von_neumann,43,0.08,1000,24,0.162635,0.894489,0.681287,0.361441,0.266129,0.785185,0.067316,0.017868,3.8243,3.5091,75,22
von_neumann,44,0.08,500,24,0.177051,0.898722,0.699565,0.345021,0.26219,0.822366,0.067966,0.031434,3.7707,3.373,71,27
von_neumann,44,0.08,1000,24,0.190301,0.893846,0.706673,0.344102,0.265686,0.786853,0.06735,0.111687,3.7744,3.5102,65,28
von_neumann,45,0.08,500,24,0.177861,0.82365,0.661958,0.340274,0.254531,0.724887,0.069145,-0.022045,3.735,3.5492,66,18
von_neumann,45,0.08,1000,24,0.19398,0.902567,0.712582,0.345795,0.261416,0.734775,0.069861,-0.000127,3.7787,3.5275,74,31
von_neumann,46,0.08,500,24,0.18441,0.854891,0.684049,0.329978,0.253918,0.764214,0.070135,0.000804,3.7313,3.4035,70,26
von_neumann,46,0.08,1000,24,0.188441,0.859067,0.685032,0.3326,0.254021,0.791146,0.068191,0.01498,3.7394,3.3195,69,27
von_neumann,47,0.08,500,24,0.170755,0.944127,0.701628,0.351849,0.261234,0.733919,0.068966,-0.009747,3.8113,3.5475,68,29
von_neumann,47,0.08,1000,24,0.20199,0.904796,0.710734,0.329861,0.266491,0.812128,0.069854,-0.004952,3.7368,3.4611,68,28
von_neumann,48,0.08,500,24,0.181859,0.980074,0.696138,0.327837,0.256305,0.66017,0.06826,-0.012339,3.7067,3.6407,65,24
von_neumann,48,0.08,1000,24,0.184508,0.877461,0.666666,0.322944,0.255978,0.684683,0.069151,-0.046932,3.6936,3.5828,70,24
von_neumann,49,0.08,500,24,0.216865,0.935646,0.742288,0.343513,0.267304,0.722917,0.06994,0.001314,3.7879,3.5863,89,44
von_neumann,49,0.08,1000,24,0.189944,0.881487,0.725065,0.346774,0.266199,0.716348,0.068708,-5e-06,3.7765,3.6101,69,26
von_neumann,50,0.08,500,24,0.181259,0.926825,0.716156,0.338584,0.266611,0.677356,0.068869,0.014689,3.7695,3.7104,71,30
von_neumann,50,0.08,1000,24,0.185354,0.875622,0.708123,0.352387,0.27141,0.788593,0.066663,0.01683,3.7579,3.4748,70,29
moore,1,0.08,500,24,0.235051,0.904254,0.720088,0.334756,0.317057,0.867079,0.044006,0.009004,3.6991,3.3918,41,31
moore,1,0.08,1000,24,0.185678,0.899941,0.701404,0.33236,0.318315,0.836335,0.045969,0.017185,3.73,3.3782,46,25
moore,2,0.08,500,24,0.147147,0.875569,0.654035,0.335863,0.297193,0.674286,0.044052,0.019018,3.733,3.61,33,16
moore,2,0.08,1000,24,0.211894,0.924456,0.712522,0.322024,0.314446,0.841988,0.04477,0.023401,3.7019,3.436,37,26
moore,3,0.08,500,24,0.212664,0.883512,0.711369,0.32955,0.323436,0.832825,0.045285,0.006517,3.7207,3.5362,45,32
moore,3,0.08,1000,24,0.168184,0.908503,0.721404,0.35724,0.297288,0.772929,0.044685,-0.013867,3.8298,3.5174,46,25
moore,4,0.08,500,24,0.194132,0.94171,0.705077,0.338205,0.305843,0.755048,0.044868,0.02464,3.7678,3.5375,40,21
moore,4,0.08,1000,24,0.201441,0.936682,0.695778,0.338487,0.30554,0.781917,0.043386,-0.014851,3.7438,3.5008,44,21
moore,5,0.08,500,24,0.186973,0.928004,0.683077,0.329396,0.320871,0.802921,0.042641,0.015505,3.7321,3.5232,47,20
moore,5,0.08,1000,24,0.177197,0.883507,0.669994,0.357563,0.306189,0.886281,0.044446,0.015896,3.7741,3.3274,37,18
moore,6,0.08,500,24,0.203158,0.877468,0.7079,0.3456,0.319289,0.743832,0.044236,0.009666,3.7585,3.654,41,22
moore,6,0.08,1000,24,0.204184,0.946347,0.738365,0.337702,0.310989,0.854725,0.044405,0.011366,3.7561,3.3827,41,27
moore,7,0.08,500,24,0.196771,0.909557,0.686519,0.330116,0.311776,0.793573,0.044092,0.024232,3.7201,3.5175,41,21
moore,7,0.08,1000,24,0.174084,0.96495,0.700696,0.32934,0.296029,0.678028,0.04617,0.037523,3.7537,3.5807,32,18
moore,8,0.08,500,24,0.200559,0.896911,0.697888,0.333318,0.314395,0.901985,0.044453,0.000286,3.7205,3.3062,37,23
moore,8,0.08,1000,24,0.18689,0.90552,0.68699,0.339882,0.294802,0.748962,0.046045,-0.014517,3.75,3.4944,37,22
moore,9,0.08,500,24,0.215417,0.896403,0.735853,0.342088,0.311095,0.830774,0.044956,0.015207,3.7623,3.4178,40,26
moore,9,0.08,1000,24,0.199972,0.973158,0.680249,0.330478,0.303358,0.839461,0.045191,0.016353,3.7207,3.4472,40,19
moore,10,0.08,500,24,0.195128,0.859084,0.691234,0.325265,0.307132,0.759876,0.045277,0.025511,3.7027,3.5513,39,21
moore,10,0.08,1000,24,0.210937,0.908477,0.714074,0.342031,0.31494,0.765543,0.043599,0.000757,3.7569,3.5702,40,24
moore,11,0.08,500,24,0.190284,0.942447,0.712204,0.33169,0.316035,0.822279,0.044682,0.010824,3.7425,3.44,46,22
moore,11,0.08,1000,24,0.218722,0.927058,0.717828,0.33558,0.3118,0.695989,0.045432,-0.014106,3.744,3.6757,35,31
moore,12,0.08,500,24,0.195049,0.902948,0.723848,0.329778,0.302308,0.734132,0.044327,0.007514,3.7356,3.5546,40,29
moore,12,0.08,1000,24,0.177367,0.920907,0.68609,0.341813,0.307882,0.830071,0.04435,-0.000443,3.7514,3.4606,48,20
moore,13,0.08,500,24,0.225346,0.88511,0.724043,0.34083,0.319048,0.828155,0.044609,0.019045,3.7475,3.4747,38,29
moore,13,0.08,1000,24,0.195429,0.917118,0.706432,0.333549,0.307164,0.716364,0.044641,0.005559,3.7461,3.6095,39,24
moore,14,0.08,500,24,0.159363,0.909421,0.690242,0.360073,0.302086,0.771144,0.041577,0.000627,3.832,3.4881,46,20
moore,14,0.08,1000,24,0.217369,0.939709,0.693815,0.333138,0.319445,0.791684,0.043006,0.018687,3.719,3.5285,42,22
moore,15,0.08,500,24,0.201832,0.857411,0.699502,0.320882,0.300992,0.864824,0.0447,0.001992,3.6661,3.299,41,25
moore,15,0.08,1000,24,0.191694,0.929402,0.71193,0.338065,0.310062,0.740829,0.043812,0.006098,3.7618,3.6125,44,25
moore,16,0.08,500,24,0.211308,0.889779,0.706737,0.323476,0.323558,0.788645,0.04474,0.053539,3.6923,3.4706,35,26
moore,16,0.08,1000,24,0.195612,0.895941,0.697919,0.321224,0.312187,0.725763,0.044467,0.053695,3.6925,3.6021,35,23
moore,17,0.08,500,24,0.198827,0.930822,0.725042,0.34924,0.319643,0.69609,0.044469,0.021842,3.7846,3.6824,35,25
moore,17,0.08,1000,24,0.171252,0.936878,0.714014,0.34669,0.30979,0.789893,0.043486,0.033089,3.8004,3.469,41,29
moore,18,0.08,500,24,0.204597,0.930671,0.702154,0.335283,0.301173,0.817755,0.045545,0.025478,3.7379,3.3022,34,24
moore,18,0.08,1000,24,0.170816,0.933829,0.708615,0.338861,0.313332,0.76977,0.045113,0.02962,3.7848,3.5599,37,23
moore,19,0.08,500,24,0.184674,0.887197,0.703814,0.345726,0.301588,0.850918,0.045798,0.010698,3.7709,3.3677,43,23
moore,19,0.08,1000,24,0.216506,0.907187,0.738371,0.338967,0.313053,0.801001,0.046302,0.013845,3.7348,3.5111,41,32
moore,20,0.08,500,24,0.181438,0.956674,0.704592,0.338337,0.309715,0.72653,0.044187,0.033414,3.7649,3.6209,40,25
moore,20,0.08,1000,24,0.198993,0.934738,0.662325,0.327535,0.312704,0.74808,0.044356,0.00763,3.6985,3.6486,32,19
moore,21,0.08,500,24,0.212839,0.92369,0.736774,0.345599,0.317408,0.81606,0.04496,-0.029452,3.7707,3.5465,42,29
moore,21,0.08,1000,24,0.190381,0.868973,0.688372,0.332612,0.305192,0.740532,0.045284,-0.00056,3.7227,3.5712,38,20
moore,22,0.08,500,24,0.202788,0.891641,0.718011,0.34416,0.32319,0.903409,0.044422,0.003199,3.7516,3.2708,46,30
moore,22,0.08,1000,24,0.194368,0.944614,0.698996,0.340951,0.318974,0.857525,0.045504,0.02624,3.7446,3.4658,43,22
moore,23,0.08,500,24,0.163749,0.859994,0.709297,0.356187,0.308201,0.799802,0.042899,-0.00904,3.817,3.5137,45,22
moore,23,0.08,1000,24,0.191156,0.933143,0.687963,0.332413,0.311669,0.812156,0.043675,0.000687,3.7239,3.447,45,19
moore,24,0.08,500,24,0.191997,0.904743,0.679376,0.327818,0.305075,0.733118,0.043621,0.037204,3.7058,3.5693,36,19
moore,24,0.08,1000,24,0.221023,0.884219,0.739966,0.336728,0.325338,0.783956,0.045393,-0.009325,3.7284,3.4896,45,32
moore,25,0.08,500,24,0.209486,0.917782,0.732048,0.341253,0.326127,0.779764,0.042815,0.072117,3.7639,3.5394,28,26
moore,25,0.08,1000,24,0.179125,0.90356,0.713132,0.356002,0.29911,0.808436,0.045225,-0.000612,3.8242,3.3951,49,28
moore,26,0.08,500,24,0.172735,0.901501,0.705974,0.331638,0.299483,0.800104,0.043963,0.006742,3.7499,3.4094,43,25
moore,26,0.08,1000,24,0.174123,0.844867,0.665897,0.345723,0.296107,0.782007,0.043736,0.029485,3.7693,3.4851,33,17
moore,27,0.08,500,24,0.188923,0.957428,0.712851,0.342324,0.309483,0.763453,0.044806,0.010914,3.7801,3.5628,37,26
moore,27,0.08,1000,24,0.202995,0.909552,0.704422,0.344563,0.305434,0.731388,0.045744,-0.007026,3.7808,3.6219,38,28
moore,28,0.08,500,24,0.167826,0.90135,0.700332,0.341972,0.307754,0.80034,0.043782,0.019851,3.7805,3.4268,46,26
moore,28,0.08,1000,24,0.187163,0.896066,0.71567,0.341692,0.320122,0.787986,0.044268,0.056281,3.7635,3.5575,39,29
moore,29,0.08,500,24,0.181519,0.941838,0.735461,0.348866,0.314127,0.792458,0.044161,-0.013833,3.8095,3.4893,41,31
moore,29,0.08,1000,24,0.193799,0.936446,0.686667,0.329868,0.302703,0.789872,0.045036,0.026707,3.7326,3.4045,37,22
moore,30,0.08,500,24,0.19854,0.963494,0.709839,0.342093,0.314355,0.813038,0.047182,0.015569,3.779,3.4848,39,21
moore,30,0.08,1000,24,0.218131,0.904762,0.74091,0.343583,0.316308,0.799063,0.044264,0.029128,3.7679,3.5158,35,32
moore,31,0.08,500,24,0.195531,0.918945,0.695851,0.325815,0.317074,0.754533,0.044508,-0.00402,3.7038,3.5439,38,20
moore,31,0.08,1000,24,0.170434,0.961745,0.672951,0.345049,0.314728,0.768073,0.043835,-0.010097,3.7792,3.5715,45,19
moore,32,0.08,500,24,0.194161,0.879486,0.724101,0.356183,0.311529,0.778872,0.043584,0.014864,3.8022,3.4522,41,29
moore,32,0.08,1000,24,0.203813,0.908447,0.711523,0.337121,0.314298,0.764758,0.043669,-0.013094,3.7634,3.5656,47,27
moore,33,0.08,500,24,0.197606,0.932429,0.702834,0.346989,0.323634,0.812723,0.043506,0.02665,3.788,3.5076,37,27
moore,33,0.08,1000,24,0.202292,0.889069,0.693367,0.328939,0.316152,0.797503,0.045251,0.025386,3.7162,3.5197,39,22
moore,34,0.08,500,24,0.193815,0.910899,0.720498,0.343793,0.314918,0.777837,0.043758,0.003931,3.7884,3.4851,49,24
moore,34,0.08,1000,24,0.202149,0.926384,0.721481,0.343065,0.313787,0.815323,0.045259,0.001646,3.7755,3.5006,40,28
moore,35,0.08,500,24,0.197343,0.914033,0.705077,0.326202,0.316141,0.734981,0.044909,-0.021469,3.7145,3.5996,53,23
moore,35,0.08,1000,24,0.198844,0.934132,0.709931,0.341289,0.307342,0.790946,0.043705,0.050279,3.7836,3.4416,44,23
